,text,tokenized_text,POS_text
30,@messiifc10 @ESPNFC If that’s the case why was the president saying that? Surely he should know. Also they could have paid Messi back later once they balance their checkbook so it doesn’t have to be for free,"['messiifc10', 'ESPNFC', 'If', 'that', '', 's', 'the', 'case', 'why', 'was', 'the', 'president', 'saying', 'that', '', 'Surely', 'he', 'should', 'know', '', 'Also', 'they', 'could', 'have', 'paid', 'Messi', 'back', 'later', 'once', 'they', 'balance', 'their', 'checkbook', 'so', 'it', 'doesn', '', 't', 'have', 'to', 'be', 'for', 'free']","[('messiifc10', 'NN'), ('ESPNFC', 'NNP'), ('If', 'IN'), ('that', 'DT'), ('', 'VBZ'), ('s', 'VBZ'), ('the', 'DT'), ('case', 'NN'), ('why', 'WRB'), ('was', 'VBD'), ('the', 'DT'), ('president', 'NN'), ('saying', 'VBG'), ('that', 'IN'), ('', 'NNP'), ('Surely', 'RB'), ('he', 'PRP'), ('should', 'MD'), ('know', 'VB'), ('', 'NNP'), ('Also', 'RB'), ('they', 'PRP'), ('could', 'MD'), ('have', 'VB'), ('paid', 'VBN'), ('Messi', 'NNP'), ('back', 'RB'), ('later', 'RB'), ('once', 'IN'), ('they', 'PRP'), ('balance', 'VBP'), ('their', 'PRP$'), ('checkbook', 'NN'), ('so', 'IN'), ('it', 'PRP'), ('doesn', 'VBZ'), ('', 'JJ'), ('t', 'NNS'), ('have', 'VBP'), ('to', 'TO'), ('be', 'VB'), ('for', 'IN'), ('free', 'JJ')]"
31,@breathMessi21 Someone needs to remind he's fkin Lionel Messi,"['breathMessi21', 'Someone', 'needs', 'to', 'remind', 'hes', 'fkin', 'Lionel', 'Messi']","[('breathMessi21', 'NN'), ('Someone', 'NN'), ('needs', 'VBZ'), ('to', 'TO'), ('remind', 'VB'), ('hes', 'NNS'), ('fkin', 'JJ'), ('Lionel', 'NNP'), ('Messi', 'NNP')]"
32,@derekVibez @Leslley20 @ChampionsLeague @acmilan when has messi ever claimed to be the best? lmao,"['derekVibez', 'Leslley20', 'ChampionsLeague', 'acmilan', 'when', 'has', 'messi', 'ever', 'claimed', 'to', 'be', 'the', 'best', '', 'lmao']","[('derekVibez', 'NN'), ('Leslley20', 'NNP'), ('ChampionsLeague', 'NNP'), ('acmilan', 'NN'), ('when', 'WRB'), ('has', 'VBZ'), ('messi', 'VBN'), ('ever', 'RB'), ('claimed', 'VBN'), ('to', 'TO'), ('be', 'VB'), ('the', 'DT'), ('best', 'JJS'), ('', 'NN'), ('lmao', 'NN')]"
33,"Broo, Messi and Ronaldo made constant 30 league goals look normal","['Broo', '', 'Messi', 'and', 'Ronaldo', 'made', 'constant', '30', 'league', 'goals', 'look', 'normal']","[('Broo', 'NNP'), ('', 'NNP'), ('Messi', 'NNP'), ('and', 'CC'), ('Ronaldo', 'NNP'), ('made', 'VBD'), ('constant', 'JJ'), ('30', 'CD'), ('league', 'NN'), ('goals', 'NNS'), ('look', 'VBP'), ('normal', 'JJ')]"
34,@Etleau1 I hope Messi will win Ballon d'or 2021,"['Etleau1', 'I', 'hope', 'Messi', 'will', 'win', 'Ballon', 'dor', '2021']","[('Etleau1', 'NNP'), ('I', 'PRP'), ('hope', 'VBP'), ('Messi', 'NNP'), ('will', 'MD'), ('win', 'VB'), ('Ballon', 'NNP'), ('dor', 'NN'), ('2021', 'CD')]"
35,Neymar turned up against Lille. Why can’t he be like this all the time? https://t.co/KOGrbAM0K1,"['Neymar', 'turned', 'up', 'against', 'Lille', '', 'Why', 'can', '', 't', 'he', 'be', 'like', 'this', 'all', 'the', 'time', '', '']","[('Neymar', 'NN'), ('turned', 'VBD'), ('up', 'RP'), ('against', 'IN'), ('Lille', 'NNP'), ('', 'NNP'), ('Why', 'WRB'), ('can', 'MD'), ('', 'VB'), ('t', 'VB'), ('he', 'PRP'), ('be', 'VB'), ('like', 'IN'), ('this', 'DT'), ('all', 'PDT'), ('the', 'DT'), ('time', 'NN'), ('', 'NNP'), ('', 'NN')]"
36,@kso123_ @LUFCAtif He’s just comparing the better player (Messi) and what people think are the  greatest player of all time  (ronaldo) to who are the best players on earth (Raphinha and Rodrigo),"['kso123', 'LUFCAtif', 'He', '', 's', 'just', 'comparing', 'the', 'better', 'player', '', 'Messi', '', 'and', 'what', 'people', 'think', 'are', 'the', 'greatest', 'player', 'of', 'all', 'time', '', 'ronaldo', '', 'to', 'who', 'are', 'the', 'best', 'players', 'on', 'earth', '', 'Raphinha', 'and', 'Rodrigo', '']","[('kso123', 'NN'), ('LUFCAtif', 'NNP'), ('He', 'PRP'), ('', 'VBD'), ('s', 'JJ'), ('just', 'RB'), ('comparing', 'VBG'), ('the', 'DT'), ('better', 'JJR'), ('player', 'NN'), ('', 'NNP'), ('Messi', 'NNP'), ('', 'NNP'), ('and', 'CC'), ('what', 'WP'), ('people', 'NNS'), ('think', 'VBP'), ('are', 'VBP'), ('the', 'DT'), ('greatest', 'JJS'), ('player', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN'), ('', 'NNP'), ('ronaldo', 'NN'), ('', 'NN'), ('to', 'TO'), ('who', 'WP'), ('are', 'VBP'), ('the', 'DT'), ('best', 'JJS'), ('players', 'NNS'), ('on', 'IN'), ('earth', 'NN'), ('', 'NNP'), ('Raphinha', 'NNP'), ('and', 'CC'), ('Rodrigo', 'NNP'), ('', 'NNP')]"
37,@RJ_Messi_1 So as you 😂,"['RJMessi1', 'So', 'as', 'you', '']","[('RJMessi1', 'NNP'), ('So', 'NNP'), ('as', 'IN'), ('you', 'PRP'), ('', 'VBP')]"
38,@BlancoAMJ @TotalMessi10i @Schule7i @goal @FCBarcelona @TeamMessi List all the teams ronaldo played in the euros when he won and compare them with the copa america messi won.,"['BlancoAMJ', 'TotalMessi10i', 'Schule7i', 'goal', 'FCBarcelona', 'TeamMessi', 'List', 'all', 'the', 'teams', 'ronaldo', 'played', 'in', 'the', 'euros', 'when', 'he', 'won', 'and', 'compare', 'them', 'with', 'the', 'copa', 'america', 'messi', 'won', '']","[('BlancoAMJ', 'NNP'), ('TotalMessi10i', 'NNP'), ('Schule7i', 'NNP'), ('goal', 'NN'), ('FCBarcelona', 'NNP'), ('TeamMessi', 'NNP'), ('List', 'NNP'), ('all', 'PDT'), ('the', 'DT'), ('teams', 'NNS'), ('ronaldo', 'VBP'), ('played', 'VBN'), ('in', 'IN'), ('the', 'DT'), ('euros', 'NN'), ('when', 'WRB'), ('he', 'PRP'), ('won', 'VBD'), ('and', 'CC'), ('compare', 'VB'), ('them', 'PRP'), ('with', 'IN'), ('the', 'DT'), ('copa', 'NN'), ('america', 'NN'), ('messi', 'NN'), ('won', 'VBD'), ('', 'NNS')]"
39,@goal @FCBarcelona @TeamMessi Goal sucking messi's ass once again no surprise 😂😂😂😂,"['goal', 'FCBarcelona', 'TeamMessi', 'Goal', 'sucking', 'messis', 'ass', 'once', 'again', 'no', 'surprise', '', '', '']","[('goal', 'NN'), ('FCBarcelona', 'NNP'), ('TeamMessi', 'NNP'), ('Goal', 'NNP'), ('sucking', 'VBG'), ('messis', 'NN'), ('ass', 'NN'), ('once', 'RB'), ('again', 'RB'), ('no', 'DT'), ('surprise', 'NN'), ('', 'VBZ'), ('', 'CD'), ('', 'NN')]"
40,@Elelwani_Ndou93 @Jose_Told_You Tiny little kid who thinks he’s Messi. He drives me mad when I watch him play.,"['ElelwaniNdou93', 'JoseToldYou', 'Tiny', 'little', 'kid', 'who', 'thinks', 'he', '', 's', 'Messi', '', 'He', 'drives', 'me', 'mad', 'when', 'I', 'watch', 'him', 'play', '']","[('ElelwaniNdou93', 'NNP'), ('JoseToldYou', 'NNP'), ('Tiny', 'NNP'), ('little', 'JJ'), ('kid', 'NN'), ('who', 'WP'), ('thinks', 'VBZ'), ('he', 'PRP'), ('', 'VBZ'), ('s', 'JJ'), ('Messi', 'NNP'), ('', 'NN'), ('He', 'PRP'), ('drives', 'VBZ'), ('me', 'PRP'), ('mad', 'JJ'), ('when', 'WRB'), ('I', 'PRP'), ('watch', 'VBP'), ('him', 'PRP'), ('play', 'VB'), ('', 'NN')]"
41,"@Segzxx @ERNESTHDGAMERX Na just G/A Messi tale pass am sef, completed more takeons, created more chances PG, big chances in the tournament. Ernest dey here dey call Martinez 😹","['Segzxx', 'ERNESTHDGAMERX', 'Na', 'just', 'G', '', 'A', 'Messi', 'tale', 'pass', 'am', 'sef', '', 'completed', 'more', 'takeons', '', 'created', 'more', 'chances', 'PG', '', 'big', 'chances', 'in', 'the', 'tournament', '', 'Ernest', 'dey', 'here', 'dey', 'call', 'Martinez', '']","[('Segzxx', 'NNP'), ('ERNESTHDGAMERX', 'NNP'), ('Na', 'NNP'), ('just', 'RB'), ('G', 'NNP'), ('', 'VBD'), ('A', 'DT'), ('Messi', 'NNP'), ('tale', 'NN'), ('pass', 'NN'), ('am', 'VBP'), ('sef', 'NN'), ('', 'NN'), ('completed', 'VBD'), ('more', 'JJR'), ('takeons', 'NNS'), ('', 'VBP'), ('created', 'VBN'), ('more', 'JJR'), ('chances', 'NNS'), ('PG', 'NNP'), ('', 'NNP'), ('big', 'JJ'), ('chances', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('tournament', 'NN'), ('', 'NN'), ('Ernest', 'NNP'), ('dey', 'NN'), ('here', 'RB'), ('dey', 'VBZ'), ('call', 'NN'), ('Martinez', 'NNP'), ('', 'NN')]"
42,"@cr7 greatest player of all time 77 @mide6ix @ultimatetots @sixgodfcb @goal lies, Bartomeu played a major role in the debt, barca was fine, bartomeu got 222million from psg for neymar, and what did he do with it? bought coutinho and dembele, players that were bad investment, messi generated about 300 to 400m per year for barca they were able to pay him","['cr7', 'greatest', 'player', 'of', 'all', 'time', '77', 'mide6ix', 'ultimatetots', 'sixgodfcb', 'goal', 'lies', '', 'Bartomeu', 'played', 'a', 'major', 'role', 'in', 'the', 'debt', '', 'barca', 'was', 'fine', '', 'bartomeu', 'got', '222million', 'from', 'psg', 'for', 'neymar', '', 'and', 'what', 'did', 'he', 'do', 'with', 'it', '', 'bought', 'coutinho', 'and', 'dembele', '', 'players', 'that', 'were', 'bad', 'investment', '', 'messi', 'generated', 'about', '300', 'to', '400m', 'per', 'year', 'for', 'barca', 'they', 'were', 'able', 'to', 'pay', 'him']","[('cr7', 'NN'), ('greatest', 'JJS'), ('player', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN'), ('77', 'CD'), ('mide6ix', 'JJ'), ('ultimatetots', 'NNS'), ('sixgodfcb', 'VBP'), ('goal', 'NN'), ('lies', 'VBZ'), ('', 'NNP'), ('Bartomeu', 'NNP'), ('played', 'VBD'), ('a', 'DT'), ('major', 'JJ'), ('role', 'NN'), ('in', 'IN'), ('the', 'DT'), ('debt', 'NN'), ('', 'NN'), ('barca', 'NN'), ('was', 'VBD'), ('fine', 'JJ'), ('', 'NNP'), ('bartomeu', 'NN'), ('got', 'VBD'), ('222million', 'CD'), ('from', 'IN'), ('psg', 'NN'), ('for', 'IN'), ('neymar', 'JJ'), ('', 'NN'), ('and', 'CC'), ('what', 'WP'), ('did', 'VBD'), ('he', 'PRP'), ('do', 'VB'), ('with', 'IN'), ('it', 'PRP'), ('', 'NNP'), ('bought', 'VBD'), ('coutinho', 'NN'), ('and', 'CC'), ('dembele', 'VB'), ('', 'NN'), ('players', 'NNS'), ('that', 'WDT'), ('were', 'VBD'), ('bad', 'JJ'), ('investment', 'NN'), ('', 'NN'), ('messi', 'NN'), ('generated', 'VBD'), ('about', 'RB'), ('300', 'CD'), ('to', 'TO'), ('400m', 'CD'), ('per', 'IN'), ('year', 'NN'), ('for', 'IN'), ('barca', 'NN'), ('they', 'PRP'), ('were', 'VBD'), ('able', 'JJ'), ('to', 'TO'), ('pay', 'VB'), ('him', 'PRP')]"
43,"Coming up shortly is a full video discussing Leo Messi’s interview! Where he spoke about a many interesting topics, including his exit from Barça, his possible return &amp; the 2022 World Cup 🇦🇷","['Coming', 'up', 'shortly', 'is', 'a', 'full', 'video', 'discussing', 'Leo', 'Messi', '', 's', 'interview', '', 'Where', 'he', 'spoke', 'about', 'a', 'many', 'interesting', 'topics', '', 'including', 'his', 'exit', 'from', 'Barça', '', 'his', 'possible', 'return', '', 'the', '2022', 'World', 'Cup', '', '']","[('Coming', 'VBG'), ('up', 'RP'), ('shortly', 'RB'), ('is', 'VBZ'), ('a', 'DT'), ('full', 'JJ'), ('video', 'NN'), ('discussing', 'VBG'), ('Leo', 'NNP'), ('Messi', 'NNP'), ('', 'NNP'), ('s', 'VBZ'), ('interview', 'NN'), ('', 'NN'), ('Where', 'WRB'), ('he', 'PRP'), ('spoke', 'VBD'), ('about', 'IN'), ('a', 'DT'), ('many', 'JJ'), ('interesting', 'JJ'), ('topics', 'NNS'), ('', 'VBP'), ('including', 'VBG'), ('his', 'PRP$'), ('exit', 'NN'), ('from', 'IN'), ('Barça', 'NNP'), ('', 'NNP'), ('his', 'PRP$'), ('possible', 'JJ'), ('return', 'NN'), ('', 'IN'), ('the', 'DT'), ('2022', 'CD'), ('World', 'NNP'), ('Cup', 'NNP'), ('', 'NNP'), ('', 'NN')]"
44,@Serenityy_now @RJ_Messi_1 Welcome back 😹😹 Me kidhu rahul ne potani practice chalu kari 6 so busy hase 😀,"['Serenityynow', 'RJMessi1', 'Welcome', 'back', '', '', 'Me', 'kidhu', 'rahul', 'ne', 'potani', 'practice', 'chalu', 'kari', '6', 'so', 'busy', 'hase', '']","[('Serenityynow', 'NNP'), ('RJMessi1', 'NNP'), ('Welcome', 'NNP'), ('back', 'RB'), ('', 'VBZ'), ('', 'IN'), ('Me', 'NNP'), ('kidhu', 'NNP'), ('rahul', 'NN'), ('ne', 'NN'), ('potani', 'NN'), ('practice', 'NN'), ('chalu', 'NN'), ('kari', 'VBD'), ('6', 'CD'), ('so', 'RB'), ('busy', 'JJ'), ('hase', 'NN'), ('', 'NN')]"
45,@_cfcguy @Fibonana @lmfootbalI Lol kid doesn’t even know that  ballon d ir is given on overall perfomance including trophies and individual stats messi has both while your lord has only trophies with zero stats🤣,"['cfcguy', 'Fibonana', 'lmfootbalI', 'Lol', 'kid', 'doesn', '', 't', 'even', 'know', 'that', 'ballon', 'd', 'ir', 'is', 'given', 'on', 'overall', 'perfomance', 'including', 'trophies', 'and', 'individual', 'stats', 'messi', 'has', 'both', 'while', 'your', 'lord', 'has', 'only', 'trophies', 'with', 'zero', 'stats', '']","[('cfcguy', 'NN'), ('Fibonana', 'NNP'), ('lmfootbalI', 'VBZ'), ('Lol', 'NNP'), ('kid', 'NNP'), ('doesn', 'VBZ'), ('', 'JJ'), ('t', 'RB'), ('even', 'RB'), ('know', 'VBP'), ('that', 'IN'), ('ballon', 'NN'), ('d', 'NN'), ('ir', 'NN'), ('is', 'VBZ'), ('given', 'VBN'), ('on', 'IN'), ('overall', 'JJ'), ('perfomance', 'NN'), ('including', 'VBG'), ('trophies', 'NNS'), ('and', 'CC'), ('individual', 'JJ'), ('stats', 'NNS'), ('messi', 'NN'), ('has', 'VBZ'), ('both', 'DT'), ('while', 'IN'), ('your', 'PRP$'), ('lord', 'NN'), ('has', 'VBZ'), ('only', 'RB'), ('trophies', 'NNS'), ('with', 'IN'), ('zero', 'CD'), ('stats', 'NNS'), ('', 'VBP')]"
46,@SuperSportTV He has always said this! Messi and Barcelona is literally 5&amp;6,"['SuperSportTV', 'He', 'has', 'always', 'said', 'this', '', 'Messi', 'and', 'Barcelona', 'is', 'literally', '5', '', '6']","[('SuperSportTV', 'NN'), ('He', 'PRP'), ('has', 'VBZ'), ('always', 'RB'), ('said', 'VBD'), ('this', 'DT'), ('', 'NN'), ('Messi', 'NNP'), ('and', 'CC'), ('Barcelona', 'NNP'), ('is', 'VBZ'), ('literally', 'RB'), ('5', 'CD'), ('', 'NNS'), ('6', 'CD')]"
47,"@goal @FCBarcelona @TeamMessi This PR drama istg... GOAL used to be a good page. Now you're just 💩.

Push your Messi agenda more and more like a 10 year old brat ya f-ers","['goal', 'FCBarcelona', 'TeamMessi', 'This', 'PR', 'drama', 'istg', '', 'GOAL', 'used', 'to', 'be', 'a', 'good', 'page', '', 'Now', 'youre', 'just', '', '', 'Push', 'your', 'Messi', 'agenda', 'more', 'and', 'more', 'like', 'a', '10', 'year', 'old', 'brat', 'ya', 'fers']","[('goal', 'NN'), ('FCBarcelona', 'NNP'), ('TeamMessi', 'NNP'), ('This', 'DT'), ('PR', 'NNP'), ('drama', 'NN'), ('istg', 'NN'), ('', 'NNP'), ('GOAL', 'NNP'), ('used', 'VBD'), ('to', 'TO'), ('be', 'VB'), ('a', 'DT'), ('good', 'JJ'), ('page', 'NN'), ('', 'NN'), ('Now', 'RB'), ('youre', 'RB'), ('just', 'RB'), ('', 'JJ'), ('', 'JJ'), ('Push', 'NNP'), ('your', 'PRP$'), ('Messi', 'NNP'), ('agenda', 'NN'), ('more', 'JJR'), ('and', 'CC'), ('more', 'RBR'), ('like', 'IN'), ('a', 'DT'), ('10', 'CD'), ('year', 'NN'), ('old', 'JJ'), ('brat', 'NN'), ('ya', 'NN'), ('fers', 'NNS')]"
48,"I think #Messi is going to be crowned #TheBest FIFA Men's Player. Who do you think will win? https://t.co/5MsgtxdGqi 
#HappyBirthdaySRK 
#ShahRukhKhan 
#SRK","['I', 'think', 'Messi', 'is', 'going', 'to', 'be', 'crowned', 'TheBest', 'FIFA', 'Mens', 'Player', '', 'Who', 'do', 'you', 'think', 'will', 'win', '', '', 'HappyBirthdaySRK', 'ShahRukhKhan', 'SRK']","[('I', 'PRP'), ('think', 'VBP'), ('Messi', 'NNP'), ('is', 'VBZ'), ('going', 'VBG'), ('to', 'TO'), ('be', 'VB'), ('crowned', 'VBN'), ('TheBest', 'NNP'), ('FIFA', 'NNP'), ('Mens', 'NNP'), ('Player', 'NNP'), ('', 'NNP'), ('Who', 'WP'), ('do', 'VBP'), ('you', 'PRP'), ('think', 'VB'), ('will', 'MD'), ('win', 'VB'), ('', 'NNP'), ('', 'NNP'), ('HappyBirthdaySRK', 'NNP'), ('ShahRukhKhan', 'NNP'), ('SRK', 'NNP')]"
49,@Nkjnr Messi's own must be Goat of Goats then,"['Nkjnr', 'Messis', 'own', 'must', 'be', 'Goat', 'of', 'Goats', 'then']","[('Nkjnr', 'NNP'), ('Messis', 'NNP'), ('own', 'JJ'), ('must', 'MD'), ('be', 'VB'), ('Goat', 'NNP'), ('of', 'IN'), ('Goats', 'NNP'), ('then', 'RB')]"
50,"So according to the Puig fan base, Messi has an agenda against Puig too¿ https://t.co/8EiCSUYmkR","['So', 'according', 'to', 'the', 'Puig', 'fan', 'base', '', 'Messi', 'has', 'an', 'agenda', 'against', 'Puig', 'too', '¿', '']","[('So', 'RB'), ('according', 'VBG'), ('to', 'TO'), ('the', 'DT'), ('Puig', 'NNP'), ('fan', 'NN'), ('base', 'NN'), ('', 'NNP'), ('Messi', 'NNP'), ('has', 'VBZ'), ('an', 'DT'), ('agenda', 'NN'), ('against', 'IN'), ('Puig', 'NNP'), ('too', 'RB'), ('¿', 'VBZ'), ('', 'NN')]"
51,im not ready for a Messi-less Argentina someone find a way to make that man play till he’s 45 NOW https://t.co/kz2So2CESj,"['im', 'not', 'ready', 'for', 'a', 'Messiless', 'Argentina', 'someone', 'find', 'a', 'way', 'to', 'make', 'that', 'man', 'play', 'till', 'he', '', 's', '45', 'NOW', '']","[('im', 'NN'), ('not', 'RB'), ('ready', 'JJ'), ('for', 'IN'), ('a', 'DT'), ('Messiless', 'NNP'), ('Argentina', 'NNP'), ('someone', 'NN'), ('find', 'VBP'), ('a', 'DT'), ('way', 'NN'), ('to', 'TO'), ('make', 'VB'), ('that', 'DT'), ('man', 'NN'), ('play', 'VB'), ('till', 'IN'), ('he', 'PRP'), ('', 'VBZ'), ('s', 'JJ'), ('45', 'CD'), ('NOW', 'NNP'), ('', 'VBP')]"
52,"Goal Five - Ali Mouajal (@fc_kensal)
Goal Six - @callumormrod1 (@avenue_football)
Goal Seven - Adriano Gil (@welwyn_warriors)
Goal Eight - Manchester Messi (@ChorltonFooty)

(2/5)","['Goal', 'Five', '', 'Ali', 'Mouajal', '', 'fckensal', '', 'Goal', 'Six', '', 'callumormrod1', '', 'avenuefootball', '', 'Goal', 'Seven', '', 'Adriano', 'Gil', '', 'welwynwarriors', '', 'Goal', 'Eight', '', 'Manchester', 'Messi', '', 'ChorltonFooty', '', '', '25', '']","[('Goal', 'NNP'), ('Five', 'NNP'), ('', 'NNP'), ('Ali', 'NNP'), ('Mouajal', 'NNP'), ('', 'NNP'), ('fckensal', 'NN'), ('', 'NNP'), ('Goal', 'NNP'), ('Six', 'NNP'), ('', 'NNP'), ('callumormrod1', 'NN'), ('', 'NNP'), ('avenuefootball', 'NN'), ('', 'NNP'), ('Goal', 'NNP'), ('Seven', 'NNP'), ('', 'NNP'), ('Adriano', 'NNP'), ('Gil', 'NNP'), ('', 'NNP'), ('welwynwarriors', 'NNS'), ('', 'VBP'), ('Goal', 'NNP'), ('Eight', 'NNP'), ('', 'NNP'), ('Manchester', 'NNP'), ('Messi', 'NNP'), ('', 'NNP'), ('ChorltonFooty', 'NNP'), ('', 'NNP'), ('', 'VBD'), ('25', 'CD'), ('', 'NN')]"
53,@OIahuUber @shayaanfcb Messi has more g/a in ligue1 than number of times they have captured our land 😭😭,"['OIahuUber', 'shayaanfcb', 'Messi', 'has', 'more', 'g', '', 'a', 'in', 'ligue', '1', 'than', 'number', 'of', 'times', 'they', 'have', 'captured', 'our', 'land', '', '']","[('OIahuUber', 'NNP'), ('shayaanfcb', 'NN'), ('Messi', 'NNP'), ('has', 'VBZ'), ('more', 'JJR'), ('g', 'JJ'), ('', 'NN'), ('a', 'DT'), ('in', 'IN'), ('ligue', 'NN'), ('1', 'CD'), ('than', 'IN'), ('number', 'NN'), ('of', 'IN'), ('times', 'NNS'), ('they', 'PRP'), ('have', 'VBP'), ('captured', 'VBN'), ('our', 'PRP$'), ('land', 'NN'), ('', 'NNP'), ('', 'NN')]"
54,"@PSG_espanol @losclive Lionel Messi in 2021:

✅ 49 games
✅ 40 goals
✅ 14 assists
✅ 27 MOTM awards
✅ La Liga top scorer
✅ Copa America top scorer, Player of the Tournament and winner

If any other player had these stats then they would win the Ballon d'Or without debate. Give him his #7 🏆 #LM7 https://t.co/P63FRtxVK5","['PSGespanol', 'losclive', 'Lionel', 'Messi', 'in', '2021', '', '', '49', 'games', '', '40', 'goals', '', '14', 'assists', '', '27', 'MOTM', 'awards', '', 'La', 'Liga', 'top', 'scorer', '', 'Copa', 'America', 'top', 'scorer', '', 'Player', 'of', 'the', 'Tournament', 'and', 'winner', 'If', 'any', 'other', 'player', 'had', 'these', 'stats', 'then', 'they', 'would', 'win', 'the', 'Ballon', 'dOr', 'without', 'debate', '', 'Give', 'him', 'his', '', '7', '', 'LM7', '']","[('PSGespanol', 'NNP'), ('losclive', 'JJ'), ('Lionel', 'NNP'), ('Messi', 'NNP'), ('in', 'IN'), ('2021', 'CD'), ('', 'NNP'), ('', 'VBD'), ('49', 'CD'), ('games', 'NNS'), ('', 'RB'), ('40', 'CD'), ('goals', 'NNS'), ('', 'VBD'), ('14', 'CD'), ('assists', 'NNS'), ('', 'VBP'), ('27', 'CD'), ('MOTM', 'NNP'), ('awards', 'NNS'), ('', 'NNP'), ('La', 'NNP'), ('Liga', 'NNP'), ('top', 'JJ'), ('scorer', 'NN'), ('', 'NNP'), ('Copa', 'NNP'), ('America', 'NNP'), ('top', 'JJ'), ('scorer', 'NN'), ('', 'NNP'), ('Player', 'NNP'), ('of', 'IN'), ('the', 'DT'), ('Tournament', 'NNP'), ('and', 'CC'), ('winner', 'NN'), ('If', 'IN'), ('any', 'DT'), ('other', 'JJ'), ('player', 'NN'), ('had', 'VBD'), ('these', 'DT'), ('stats', 'NNS'), ('then', 'RB'), ('they', 'PRP'), ('would', 'MD'), ('win', 'VB'), ('the', 'DT'), ('Ballon', 'NNP'), ('dOr', 'NN'), ('without', 'IN'), ('debate', 'NN'), ('', 'NNS'), ('Give', 'VBP'), ('him', 'PRP'), ('his', 'PRP$'), ('', 'NN'), ('7', 'CD'), ('', 'NN'), ('LM7', 'NNP'), ('', 'NN')]"
55,"Messi is far better than Ronaldo. 

Omo na me go organize the search party. 😂 https://t.co/BGOV0WXolI","['Messi', 'is', 'far', 'better', 'than', 'Ronaldo', '', 'Omo', 'na', 'me', 'go', 'organize', 'the', 'search', 'party', '', '', '']","[('Messi', 'NNP'), ('is', 'VBZ'), ('far', 'RB'), ('better', 'JJR'), ('than', 'IN'), ('Ronaldo', 'NNP'), ('', 'NNP'), ('Omo', 'NNP'), ('na', 'IN'), ('me', 'PRP'), ('go', 'VBP'), ('organize', 'VB'), ('the', 'DT'), ('search', 'NN'), ('party', 'NN'), ('', 'NNP'), ('', 'NNP'), ('', 'NN')]"
56,@RMnaldo7 @TMForever30 Talking about messi and Ronaldo clown💀,"['RMnaldo7', 'TMForever30', 'Talking', 'about', 'messi', 'and', 'Ronaldo', 'clown', '']","[('RMnaldo7', 'NNP'), ('TMForever30', 'NNP'), ('Talking', 'VBG'), ('about', 'IN'), ('messi', 'NN'), ('and', 'CC'), ('Ronaldo', 'NNP'), ('clown', 'VBP'), ('', 'NN')]"
57,@wesyang Lionel Messi and Wayne Gretzky,"['wesyang', 'Lionel', 'Messi', 'and', 'Wayne', 'Gretzky']","[('wesyang', 'NN'), ('Lionel', 'NNP'), ('Messi', 'NNP'), ('and', 'CC'), ('Wayne', 'NNP'), ('Gretzky', 'NNP')]"
